TID	Name	RA (longitude)	Dec (latitude)
7793	SV* SON 5453                       	070.7208	+61.4433
7794	V* DQ Cam                          	073.5618129026297	+58.6370450730870
7795	V* DR Cam                          	074.2898115966485	+59.1203086952659
7796	V* TT Cam                          	075.1575576239538	+58.2190414062083
7797	V* HN Cam                          	072.6496983922797	+60.1765328946481
7798	IRAS 04463+5812                    	072.6518715188771	+58.2913663710214
7799	V* V373 Cam                        	071.6834459072502	+59.4642181299363
7800	IRAS 04517+5523                    	073.9589796214726	+55.4754982879974
7801	V* VY Cam                          	076.5335094234149	+56.6410111500487
7802	V* TX Cam                          	075.2131541497931	+56.1816925297439
7803	HD 31779                           	075.4316126390659	+55.5750147497098
7804	V* BR Cam                          	074.8635154075349	+55.4225150669644
7805	IRAS 04536+5726                    	074.4721113064869	+57.5109143183416
7806	IRAS 04483+5732                    	073.1372248686378	+57.6320510587252
7807	IRAS 04599+5726                    	076.0493436405232	+57.5032917138369
7808	V* V377 Cam                        	074.7139234353913	+57.0146374699616
7809	IRAS 04526+5448                    	074.2052438072755	+54.8933981200281
7810	IRAS 04557+5244                    	074.9153694200209	+52.8067157165705
7811	BD+52 910                          	075.4125901424641	+53.1229577340411
7812	V* CK Cam                          	076.6318462554495	+55.3535286463600
7813	HD 32067                           	075.8739068885668	+53.5138263617021
7814	V* AR Cam                          	075.5834144649770	+53.9340480501841
7815	IRC +50137                         	077.8310373123648	+52.8758951522740
7816	IRAS 05033+5337                    	076.8580791330350	+53.6958489705619
7817	V* V483 Aur                        	077.9345985135960	+54.2998594923637
7818	BD+52 913                          	076.3775761606910	+52.8310891103128
7819	* 9 Aur                            	076.6692972953608	+51.5977235794525
7820	HD 233100                          	079.3338206871708	+50.5914047143305
7821	V* HY Aur                          	076.8386959020551	+51.1912868881716
7822	IRAS 05091+5139                    	078.2816693906855	+51.7145382266057
7823	V* V485 Aur                        	079.1711086994680	+50.2256660296129
7824	V* V477 Aur                        	077.3524106083314	+52.0019737955371
7825	V* V603 Aur                        	077.7381264719004	+52.2491041535489
7826	IRAS 05071+4809                    	077.7372226187701	+48.2152858011345
7827	V* V418 Aur                        	078.7980776603490	+48.3616874829449
7828	V* BK Aur                          	077.6676225887823	+49.6876111407265
7829	V* UX Aur                          	078.9911805866518	+49.5464607916207
7830	IRAS 05059+4938                    	077.4488774680303	+49.7039724262863
7831	IRAS 05125+4811                    	079.0760653401883	+48.2440672774339
7832	IRAS 05151+4733                    	079.7337244862731	+47.6173776256552
7833	SV* SON 5458                       	078.2542	+48.9583
7834	V* IM Aur                          	078.8739304263728	+46.4059596997761
7835	V* V528 Aur                        	078.2182643519979	+46.7174001782452
7836	IRAS 05109+4501                    	078.6449456441782	+45.0846500780772
7837	HD 33798                           	078.81440621	+47.17073094
7838	BD+45 1076                         	079.1325224879241	+46.1409547574410
7839	HD 34190                           	079.4530309434911	+46.1280788255973
7840	V* V488 Aur                        	080.6211255861557	+47.0492862419946
7841	IRAS 05139+4510                    	079.4178920046403	+45.2238210140283
7842	IRAS 05143+4531                    	079.4883712474446	+45.5764818720694
7843	* alf Aur                          	079.17232794	+45.99799147
7844	TYC 3345-407-1                     	078.1080414388724	+46.7638519167537
7845	NSV 1895                           	079.1520878516993	+45.0455165714300
7846	BD+47 2634                         	276.1853398193233	+47.5641216988480
7847	ROTSE1 J182629.99+462339.9         	276.6252754250515	+46.3918238895758
7848	V* V562 Lyr                        	277.8075833214344	+46.9763145163587
7849	ROTSE1 J182712.31+445437.3         	276.8003449645129	+44.9113976153525
7850	ROTSE1 J183226.87+471333.3         	278.1151325035825	+47.2260583341975
7851	V* V658 Lyr                        	278.4003632085233	+46.5949029523678
7852	ROTSE1 J183418.52+455647.0         	278.5784624610433	+45.9475050142150
7853	ROTSE1 J182607.25+452158.2         	276.5284579078133	+45.3687397586597
7854	V* V649 Lyr                        	276.1122776789877	+45.6503747181201
7855	V* SV Dra                          	278.4105923849073	+49.3721785470076
7856	SN 1953C                           	277.1750	+48.2600
7857	IRAS 18360+5011                    	279.3160722116012	+50.2301091026649
7858	IRAS 18249+4736                    	276.5786745242955	+47.6310526698403
7859	ROTSE1 J182954.82+491333.5         	277.4781274221648	+49.2261617271885
7860	V* V404 Dra                        	277.7212284740812	+48.9802026436777
7861	ROTSE1 J183208.26+492351.8         	278.0344348685095	+49.3977922209360
7862	ROTSE1 J182657.78+484147.9         	276.7406090976144	+48.6967461383900
7863	NSV 11055                          	278.4292	+49.1900
7864	V* HK Dra                          	278.6285874725343	+51.7822584355747
7865	V* LT Dra                          	279.4210871897938	+51.9459561866703
7866	HD 172884                          	279.9844127094925	+51.0927995787711
7867	ROTSE1 J183038.76+505710.4         	277.6614327762858	+50.9530817256044
7868	ROTSE1 J183312.75+521828.0         	278.3030844346467	+52.3080822474500
7869	ROTSE1 J184053.17+504414.3         	280.2214997971731	+50.7363354783987
7870	ROTSE1 J184106.78+521423.8         	280.2788762685087	+52.2403968855370
7871	SN 2004ay                          	277.23987	+51.64881
7872	V* BY Dra                          	278.4823830100587	+51.7191397315602
7873	V* V405 Dra                        	277.8057295454167	+52.7854124876518
7874	IRAS 18404+5322                    	280.3935075468089	+53.4258527742880
7875	IRAS 18432+5353                    	281.0862974084532	+53.9404537197660
7876	V* MT Dra                          	281.7449848979348	+55.6413237766982
7877	HD 173605                          	280.7060602398706	+57.8652098081306
7878	V* HN Dra                          	281.2213872113717	+57.0880948112592
7879	IRAS 18338+5600                    	278.7020756582380	+56.0564978235097
7880	TYC 3926-1315-1                    	282.8897932579731	+57.7576201434328
7881	NSV 11140                          	279.2427633990279	+56.6478909908466
7882	* omi Dra                          	282.8003943624408	+59.3883490931428
7883	IRAS 18452+6036                    	281.4794361736554	+60.6619919241500
7884	V* DD Dra                          	281.0191243852091	+60.7702067206572
7885	HD 173739                          	280.6946035555876	+59.6303921626809
7886	V* HO Dra                          	282.8420097039390	+62.6544367673987
7887	IRAS 18459+6320                    	281.5925869431142	+63.3905376119840
7888	IRAS 18493+6213                    	282.4621754213571	+62.2903739178423
7889	V* KY Dra                          	284.5655612152842	+63.8160335137380
7890	V* V414 Dra                        	283.3756048421931	+63.9176745762176
7891	V* SZ Dra                          	287.5097406732865	+66.1027722325586
7892	V* LY Dra                          	288.4644630400021	+66.0456091440659
7893	V* AM Dra                          	283.1830171975747	+64.1682111045391
7894	V* XZ Dra                          	287.4275310168180	+64.8589261858473
7895	IRAS 19000+6551                    	285.0491153651246	+65.9358309644223
7896	SN 2005ej                          	283.41033	+66.23314
7897	V* HU Dra                          	290.8923314770958	+69.0146968160175
7898	V* UZ Dra                          	291.4793910488460	+68.9353213672275
7899	V* HQ Dra                          	283.8922477856437	+67.3806647036616
7900	V* BK Dra                          	289.5861269219712	+66.4133229341842
7901	V* U Dra                           	287.5031077584545	+67.2767851760138
7902	V* EP Dra                          	286.7757789309911	+69.1455206881940
7903	ASAS J190631+6817.1                	286.6325	+68.2864
7904	V* LW Dra                          	286.6096749892732	+68.4837744480611
7905	V* LX Dra                          	286.7197044000820	+68.4405759745888
7906	V* YZ Dra                          	290.9382845320981	+71.6871538694743
7907	V* DW Dra                          	290.4119012601906	+69.9341800500025
7908	IRAS 19401+7121                    	294.9320254500192	+71.4773137837288
7909	* sig Dra                          	293.0899595792	+69.6611763158
7910	V* BS Dra                          	299.1198769925205	+73.6159772766521
7911	IRAS 19333+7355                    	293.0786054756485	+74.0317634002776
7912	NSV 12535                          	297.8100370899660	+73.2300276378482
7913	V* IK Dra                          	299.0369087959429	+76.4501773640510
7914	* 69 Dra                           	299.9026082792746	+76.4813917053165
7915	V* HX Dra                          	294.0670293582201	+75.7467478776992
7916	V* GZ Cep                          	303.4789630463728	+76.1469111763969
7917	IRAS 19482+7606                    	296.6753305193302	+76.2382365298072
7918	V* CO Dra                          	297.1036031484316	+75.7178819206549
7919	BD+77 779                          	306.9185948807258	+77.5717605974441
7920	HD 193202                          	302.7184074892675	+77.2389720454709
7921	V* EG Cep                          	303.9867682958825	+76.8099346244492
7922	V* SZ Cep                          	302.4898215345659	+77.1859945997368
7923	IRAS 19560+7723                    	298.5382891302193	+77.5302654436091
7924	IRAS 20179+7902                    	303.9458260018473	+79.1936746992837
7925	IRAS 20210+7754                    	304.8355259404872	+78.0649987814422
7926	IRAS 20454+7743                    	311.0325371207378	+77.9136026795881
7927	V* AB Dra                          	297.2772153767188	+77.7398165070522
7928	8C 2007+777                        	301.3791587753962	+77.8786792583005
7929	HD 199437                          	311.8893896159174	+80.5522591094350
7930	V* V413 Cep                        	306.3897670854032	+80.2201560435342
7931	V* IQ Dra                          	309.9302703822802	+80.4999717183872
7932	V* V423 Cep                        	320.0463601510471	+79.7673585003756
7933	IRAS 20560+7915                    	313.5815648308030	+79.4471332624096
7934	SN 2001bh                          	310.87425	+80.15758
7935	V* V438 Cep                        	328.6105338067248	+80.3085576366321
7936	HD 207146                          	324.24222100	+82.92126500
7937	V* V376 Cep                        	329.5822112522112	+82.8710664626228
7938	HD 211552                          	332.3020645731676	+83.5819423177362
