EID	aperture	FoV	pixel_scale	tracking_accuracy	limiting_magnitude	elevation_limit	mount_type	camera_type_colored_mono	camera_type_cooled_uncooled	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
1783	2.7968456496588700	93.32344916100810	2.33533305754683	0.6433085744225980	22.062150066274700	26.523046808265200	theodolite	mono	cooled	n	n	y	y	n	y	n	y
1784	1.6695705316044700	315.7747059249350	1.3470562798530000	0.14019792168067300	9.202726643229370	19.547320083198900	german	colored	cooled	y	n	y	y	y	y	y	y
1785	1.2455289104396900	491.27332017691900	0.1857778991672100	0.3040235901801580	24.489675401978200	15.225288762924300	german	mono	cooled	n	y	n	y	y	y	y	y
1786	5.382612208257270	436.96726810764700	1.9669729676895800	0.9331400443787870	15.487272793114500	32.67071507265660	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1787	2.681899790489780	453.14902665029100	1.708140865224900	0.2192888887699070	19.671781973950800	28.07170218755020	fork	mono	cooled	y	y	y	n	n	y	y	y
1788	5.232743634459390	189.91795360248800	0.445459012401066	0.5644768762243720	18.5757875317312	19.19469162118190	theodolite	mono	cooled	y	n	y	n	y	y	y	y
1789	2.5993474258925300	470.429698953944	0.8178918819882500	0.1646036471472990	18.830408229412400	18.735068127847700	german	colored	cooled	n	y	y	y	y	y	n	y
1790	1.3751124107179200	272.25830733844000	2.138417814654540	0.9076200954803470	15.153063096200900	25.172767504301700	german	mono	cooled	y	n	y	y	y	y	y	y
1791	2.086586447187670	558.1089309880540	2.0747615187949400	0.11227334595275200	10.339537773843000	33.951517591542900	fork	colored	cooled	n	y	y	n	y	y	y	n
1792	7.602406050674960	206.54499913181000	0.17226893447145200	0.2787624904818390	9.962058775989920	31.408611970464700	fork	mono	cooled	y	y	y	n	y	y	y	y
1793	5.193607668798920	103.0010156165720	1.0894579544989100	0.9892496986890440	10.609777257173900	26.501082156976100	fork	mono	cooled	y	n	y	y	y	n	n	y
1794	6.091650618312030	399.9637176867380	1.8428973534196400	0.3894515981531080	21.204168328776500	26.793471262456400	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1795	4.356624602584940	447.30476697078900	0.5991320112497920	0.6378689793282260	15.687726626128000	19.263099633385200	fork	mono	cooled	y	y	y	n	y	y	y	y
1796	5.562133666158670	568.3838993370300	2.0725829116158100	0.143762878314956	16.654541691710600	33.719346934972900	fork	colored	cooled	y	y	y	n	y	y	n	y
1797	8.233428815663400	153.25296172327300	2.8123262264366000	0.173031070878498	8.908874159278250	20.912740093032100	german	colored	cooled	y	y	y	y	y	n	y	y
1798	0.8107876964416000	527.3976461136420	2.8989684844909400	0.8103186753441080	9.873468953461050	29.092192959509300	german	mono	uncooled	n	y	y	y	y	y	n	n
1799	6.187051965953930	464.115076429424	2.349247254474530	0.576649467244339	20.474701295705200	15.471916173230900	german	mono	cooled	y	n	y	y	y	y	n	y
1800	2.2217363449297900	234.5775659874620	1.604586865390510	0.6901645167191020	10.313487303741400	14.254336119619300	german	mono	uncooled	y	y	y	n	n	y	n	n
1801	9.307082594568750	204.81779949285100	1.7487866202671700	0.1793391195484690	17.641105767885200	32.81437926074650	german	colored	cooled	y	y	y	n	y	y	n	y
1802	8.198291719946880	142.95667384245300	2.6038190815132900	0.7704570242691150	14.373928001419300	18.88652491255570	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1803	2.927611283963810	187.1232154510010	2.6659066160062600	0.8471995846721540	17.036186204532100	23.4844617812658	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1804	4.82249503666648	297.68547541917000	0.7821985673644770	0.5515128804441790	12.12043801488160	29.916079771305200	german	mono	cooled	n	y	y	y	y	y	y	y
1805	0.7977921611235290	347.8901612271260	1.336130228076930	0.7075458081737050	22.912041802321600	28.02565547482150	theodolite	mono	cooled	y	y	y	n	y	y	y	y
1806	9.693585810933400	375.6444331224410	0.535756731780888	0.5848583489429440	20.4245115279978	18.539338682390900	german	mono	cooled	y	n	y	y	y	y	y	y
1807	2.810329632121010	198.55577998483600	1.8432297114259900	0.6822087856745980	14.335431995142700	23.377314336415700	german	mono	cooled	y	y	y	y	y	n	y	y
1808	7.4884817899873300	89.51005834274260	0.9187012608799570	0.5481042106370960	22.24274452258760	32.83906681913040	german	colored	cooled	n	n	n	y	y	y	y	n
1809	8.051697893724270	213.165741178649	2.141333298854160	0.6182041557551980	12.79577845308290	22.86164745953260	german	colored	cooled	y	y	n	y	y	y	y	y
1810	6.5065634922438200	224.99973115161100	2.160938324456160	0.5908906848835380	16.06272533771790	13.047529299162000	german	mono	cooled	n	y	y	y	y	n	y	y
1811	2.341832861724130	35.68699713037350	2.1488843813491900	0.8722514681022440	23.698220236404300	12.015399506724800	fork	mono	cooled	y	y	y	y	y	y	y	n
1812	3.1126386219242900	468.48269981586300	1.9851027130590700	0.7887705736753660	11.494648928878400	12.772913378251700	fork	mono	cooled	y	y	y	y	y	y	y	n
1813	4.860365840343090	386.83749791081500	0.6584975412049560	0.7517013158237340	16.05336483872450	21.376976501349900	fork	mono	cooled	y	y	y	y	y	y	y	y
1814	0.6351257709455730	53.7942810582204	2.624411955766760	0.4640452712147700	22.51460593431940	28.8655632510001	fork	colored	uncooled	n	y	y	y	y	y	n	y
1815	0.9614428954860470	268.6136881031290	2.7691726532844900	0.2996586070386160	9.899598971491300	18.851828624271500	fork	mono	cooled	n	y	y	y	y	n	y	y
1816	3.2603463303081300	267.8224214119990	1.1572704215699900	0.2627502858264280	9.433357688161800	23.550226830877	fork	mono	cooled	n	y	n	n	y	y	y	y
1817	5.223116057528190	66.81586731984260	0.37314265298217700	0.2706038465323050	24.909194153696200	29.70607837103640	german	mono	cooled	y	n	y	y	n	y	y	y
1818	7.753004496141250	90.02566564840390	0.3919605338471560	0.7510532659876860	11.0720789548011	28.001982494381300	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1819	2.485258878173190	524.9057449345720	1.2440574160524600	0.31023985287138200	13.80281491314580	22.902316439393900	german	colored	cooled	y	y	y	y	n	n	y	n
1820	8.89971694396861	369.0042338538360	2.9311839803617500	0.31121231167093800	9.4307656346266	20.390683274486600	german	colored	cooled	y	y	y	n	n	y	n	n
1821	4.8726269240068600	64.97325591495120	0.8164425996970350	0.37376518743903000	8.607497180919840	33.652285659187400	fork	mono	uncooled	y	n	y	y	y	y	n	y
1822	3.6096044141132500	234.48593682974500	2.8185061220258500	0.7334395402855370	22.502316968502100	23.379703083606600	fork	colored	cooled	y	n	y	y	y	y	y	y
1823	8.809248114812350	458.01496485640800	0.12417624345585700	0.32434982265988100	23.44683687256010	19.267923922418400	german	mono	cooled	y	y	y	y	y	n	y	y
1824	7.622865439368860	461.16086199382000	1.9500303117846100	0.5127832361080060	9.372559770715380	13.989707619543900	fork	mono	cooled	y	y	y	y	y	y	y	y
1825	5.34824260493231	388.94343088500800	1.0097693599346600	0.21759371856780400	16.342357767919400	32.41282919784040	german	colored	cooled	y	y	n	y	n	n	n	y
1826	7.534333296045900	432.14484210062200	2.6404832651237000	0.8857282252351340	19.69601291732300	22.999717463122400	fork	colored	cooled	y	n	y	y	n	y	y	n
1827	7.260223048140860	522.8507316739780	0.4251365632017300	0.37027671457913700	16.831302431986700	16.649516647973000	theodolite	mono	cooled	y	y	y	y	n	y	y	y
1828	7.483891965364040	397.70776821185200	0.8231262397598720	0.3225014830948190	12.78114465372060	28.20159681334000	fork	mono	cooled	y	y	n	y	y	y	n	n
1829	7.166644543513520	161.17459612754200	2.0346858784007900	0.4249092786537400	9.438437844915780	23.738015486342300	fork	colored	cooled	y	y	y	y	n	n	y	y
1830	1.0741035008872900	192.43131974386900	0.575883021200408	0.7899692687182680	20.389579592461000	20.763675509933200	fork	mono	cooled	y	y	n	n	y	y	y	n
1831	9.11861882191689	566.0485626588220	2.8294805679931600	0.2915913803962020	21.08406776326450	32.41358028916420	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1832	1.5599297500629300	194.6988270168130	0.34265395908694400	0.5221053085376990	9.513839107973730	24.883513425102900	fork	mono	cooled	n	y	y	y	n	y	y	n
1833	7.578805460529210	103.25706020179200	2.5165172208095500	0.3945768137249910	21.18293236469510	23.59152323014700	theodolite	colored	cooled	y	y	n	n	y	y	y	y
1834	9.317748862609350	354.3215305025620	1.9778248651890900	0.39460614810841000	10.360132773735300	26.925922543290100	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1835	2.027922684805660	243.264822949265	1.6893845796712400	0.11182225444557500	14.595813242284600	31.392693386557400	fork	mono	cooled	y	y	y	y	y	y	n	n
1836	1.5951616438618500	585.2864963711910	1.311444889284490	0.5876607375205540	24.35886617969120	14.179626159958000	theodolite	mono	cooled	y	y	y	y	n	y	n	y
1837	8.170720187619940	362.5008880359480	2.4964614194416900	0.856584959498003	10.969647955529200	25.80871777679120	german	mono	cooled	n	y	y	y	y	y	y	n
1838	0.48970875405606000	425.97640608430500	1.7716384825481200	0.8256962877825970	20.523134547042200	22.135246789119600	fork	colored	cooled	y	y	y	n	y	n	n	n
1839	1.1892163994782400	273.105653679501	1.144876751411720	0.6095820447065490	16.646262002002500	26.067236025181000	theodolite	mono	cooled	y	y	n	y	y	y	n	y
1840	6.036510860417210	9.784808514745470	0.10843592418599500	0.605309788597212	10.792112305026100	22.837345529579600	fork	mono	cooled	y	y	y	y	y	y	y	y
1841	8.865347117270650	175.36972623918200	2.5930253611673200	0.3916998581443390	14.197596681541400	34.96459877330430	fork	mono	cooled	y	y	y	n	n	y	n	y
1842	4.30226737673737	240.63591304074500	0.3604383525435880	0.4130791256534320	13.033202322761600	24.507753162272500	fork	mono	cooled	y	n	y	y	y	y	y	n
1843	7.007022534301000	166.79533316469200	2.9642991847242500	0.8740473943753000	19.351542767688200	32.57942761790020	fork	mono	cooled	y	y	y	y	y	y	y	y
1844	6.680547685258780	146.9568707751840	2.8676565885081400	0.1653972135340840	14.51642360745830	26.486567093624600	theodolite	mono	cooled	y	n	y	y	y	y	n	y
1845	9.113965610807090	373.46126127919800	0.8358296816654900	0.3394168985981520	20.632422706403400	13.477729131798600	fork	mono	cooled	n	y	y	n	y	y	y	y
1846	7.559270259497380	587.1799246935790	1.250049584560240	0.20684322149361300	8.82196379604699	32.15458678946510	fork	mono	cooled	y	y	y	y	y	n	y	y
1847	7.659043888484470	18.036940127146500	0.7320714111320470	0.3009047926601950	24.475397765908100	15.202770253320800	fork	colored	cooled	n	y	y	y	y	y	y	y
1848	5.026139427759540	426.32998885416400	1.1328568880287800	0.2733640696962640	21.026586143408000	34.39815431254640	german	colored	cooled	y	y	n	n	y	y	y	y
1849	0.9808876476738870	392.44061292348800	0.19344969237062600	0.36588787945507400	22.547074118053900	17.288651322251500	german	mono	cooled	n	y	n	y	y	y	y	y
1850	0.4574973746291800	414.31485023432400	2.388859791232780	0.23099995787046700	20.35724193046650	33.99172248030780	fork	mono	cooled	y	n	y	y	n	n	y	y
1851	1.5201648996026800	57.128057592382500	0.32107041625766600	0.9652561778418990	10.700887686330200	13.59651112417380	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1852	1.968820337102550	40.250186833939200	2.9871634867900700	0.654235219296699	20.868696372230700	29.391960207147500	fork	mono	cooled	y	y	n	y	y	y	y	y
1853	7.231971185144040	230.89323874723100	2.9072680690316400	0.273006421901517	20.861667316387000	13.567003516004500	theodolite	mono	cooled	y	n	y	y	y	y	y	y
1854	2.7492133548004100	323.0128952194860	1.9019029860332900	0.8172558835414480	10.014784481631100	32.66978762749350	german	mono	cooled	y	y	y	y	y	y	y	y
1855	8.557224444578870	587.976928540146	0.24683072025688900	0.9497638478714650	12.618305248193900	21.111286926482800	theodolite	mono	cooled	y	y	y	n	y	n	y	y
1856	9.315360275565170	241.98031965431400	1.8824914315094500	0.7735241614013260	8.230827291770110	16.966933212926400	fork	mono	cooled	n	y	n	n	n	y	y	y
1857	7.575213757850720	186.1550922216460	0.8493273781357130	0.9224490216561920	22.032063559604000	24.14758873032000	fork	mono	cooled	y	y	y	y	y	y	y	y
1858	6.149103289446060	561.4855653692300	2.8376689040809900	0.9430285710685400	20.201081354048000	14.573316957088000	fork	mono	cooled	y	n	n	n	y	n	n	n
1859	9.769411051019480	66.43892261888730	2.3040373398610700	0.23871845842405400	13.761587830827400	29.685409872493600	fork	mono	cooled	y	y	n	n	y	y	y	y
1860	2.92936001535887	375.8591854743880	0.9861176916464240	0.7086977377352100	13.087143661781600	33.679100750089300	fork	mono	cooled	y	y	y	y	y	y	y	y
1861	1.953351452795000	266.607328669373	1.921886246368200	0.1422565376347080	12.125741147571900	18.691169542934400	german	mono	cooled	y	y	y	y	y	y	y	n
1862	8.763754475946830	2.748669914835730	0.9842805265688900	0.8292072941370380	23.878506839543300	30.891700044034800	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1863	1.6454061754137800	589.0418046868440	0.5883368212430450	0.274642379670739	18.355761659518100	13.373559468685700	fork	mono	cooled	y	y	n	y	y	y	n	y
1864	2.5227674180852800	76.40409488292340	0.7833628545157980	0.14726729457843400	21.3940391453398	21.38776854844310	german	mono	cooled	y	y	n	y	n	y	y	y
1865	7.297108849266330	549.6653133444360	2.4536660303511700	0.7358718417144520	22.951099672183800	20.667234825036200	fork	mono	cooled	y	y	y	n	n	y	y	y
1866	0.9765978951534720	83.01043797377200	2.466037564599780	0.2679787511735770	22.815195135174000	15.887647213066500	fork	mono	uncooled	n	n	n	y	n	y	y	y
1867	0.9109222490706290	491.2628597517950	0.1801410101061650	0.6518520734669530	12.790783542840600	27.935838098678400	theodolite	mono	cooled	n	y	n	y	y	y	y	y
1868	7.852276891086270	294.75895469860500	1.9226847738535400	0.3542397430819800	13.75692369778740	16.756363220646800	german	mono	cooled	y	y	y	y	y	y	y	y
1869	3.825635094290430	458.7504664115700	1.7448769974865700	0.781006427128567	23.730381239634300	30.37605575587340	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1870	4.694078734289760	537.8724435893410	1.591655361076840	0.29030715956436200	17.700511097864900	13.471138914402200	fork	colored	cooled	y	y	y	y	y	y	y	y
1871	4.6861809223106100	461.83181380633900	0.8731416904461820	0.9366653695377540	9.921964800677370	17.701562082752700	fork	colored	cooled	y	y	y	y	n	n	y	n
1872	0.8332613057632100	380.04213241285300	0.7290326470616810	0.6934351658120710	22.923858615016900	22.479510811448400	german	colored	cooled	y	y	y	n	n	n	n	y
1873	8.20867504757651	260.65370203970600	0.7096104129448410	0.4280157679594580	15.313865277335500	32.20505639214040	fork	mono	cooled	n	y	y	y	y	y	y	n
1874	9.771840522470030	517.717457691307	2.9665392259744800	0.24855755825773500	13.50512619886800	32.136308455409600	fork	mono	cooled	y	y	y	n	y	n	y	y
1875	8.2695477852724	165.2318402150210	1.316219277788260	0.19496203306658700	11.93056519298260	18.01390984347700	german	colored	cooled	n	y	y	y	y	n	y	y
1876	0.39237478653594700	184.34726611870500	1.0248960675484600	0.40470162681055400	10.092174462414300	32.03247999437170	fork	colored	cooled	y	y	n	y	y	n	n	y
1877	5.175532609437910	320.55861550984500	1.36375997390626	0.24318957956894500	8.515306027638380	32.58085670243870	fork	colored	cooled	y	y	y	y	y	y	y	n
1878	5.311100784743300	382.9960328815280	2.180405608079210	0.9290026805031270	24.02631367753130	14.090386503431400	fork	colored	cooled	y	y	y	y	n	y	y	y
1879	3.4566523659896100	267.8262907526970	0.3094187532474830	0.9318475038750810	17.894517731468200	16.2822863583969	theodolite	colored	cooled	y	y	y	y	y	y	y	y
1880	1.6588345518354800	105.05886687839700	1.4068462732437900	0.14930783001595200	9.021295726660690	14.72609826736520	fork	mono	cooled	y	y	y	y	y	y	y	n
1881	0.552155218710554	96.43275261029560	1.0951328734521400	0.21158245194113500	22.044364894651100	13.623473973251100	theodolite	colored	cooled	y	y	n	y	n	y	y	y
1882	8.31705819535637	444.9379050029450	2.30174543315453	0.8578924238119470	9.634026546823340	33.30034989922910	fork	mono	cooled	y	y	y	y	y	y	y	y
1883	5.557362288917180	185.79915737344700	0.6203545380705920	0.5231054950816700	23.52420569509300	14.073221525630200	theodolite	colored	cooled	y	y	y	n	y	y	y	y
1884	3.101723950961270	110.78566672008700	2.3390247644324200	0.3010119191901630	9.286229778608920	23.80735255812940	german	colored	cooled	n	y	y	y	y	y	n	y
1885	1.1746164540830900	309.9185483856790	2.360652592789350	0.8100623676791530	24.248323113301300	21.096625676050300	fork	mono	cooled	y	y	y	y	y	y	y	y
1886	8.460790775851860	409.53377808374600	2.6435265359581500	0.10204487076484500	10.469935605065400	28.299786281106200	german	mono	cooled	y	n	y	y	y	y	y	y
1887	9.422930572802520	131.02180843571000	1.345567879744240	0.9731404593483800	12.42227166595270	34.80619487550410	fork	mono	cooled	y	n	y	y	n	y	y	n
1888	0.2817699822951320	286.06979421780500	2.0579042165393300	0.31689703473972900	8.315853088340770	12.978226898365500	fork	mono	cooled	y	y	y	y	y	y	y	y
1889	9.850795722837540	285.13061504853800	1.957645295624500	0.4576294319199240	11.287857766809800	18.45761003204170	fork	colored	cooled	y	y	y	y	y	y	n	y
1890	3.4555069623146100	96.00914600121680	0.7453550448063580	0.2764814177093670	20.402647947339900	19.867524768419300	fork	mono	cooled	n	y	y	y	n	y	y	y
1891	5.340080874880200	261.46571126018300	2.4511450472328900	0.2794898687384550	10.874274325898400	24.906109210026900	german	colored	cooled	y	n	y	y	y	n	y	y
1892	4.138068001107240	7.102186844315860	2.4595137510631600	0.8352436842050920	14.85652657713520	29.583695196410400	theodolite	mono	uncooled	y	y	y	y	y	y	y	y
1893	1.0403187287372600	355.01996037515500	2.549745680036150	0.29446685367423000	20.07845277754590	21.658692344458900	fork	mono	cooled	n	y	y	y	y	y	y	y
1894	8.618371916698260	265.8057894854900	0.9703487027149240	0.20322184925119400	13.191308441688900	29.041537708895900	fork	colored	cooled	n	n	y	y	y	y	y	y
1895	3.6760266636678	90.79023792294250	1.0327407324951600	0.3428754493086170	13.938368304943500	22.34865616449300	fork	mono	cooled	y	y	y	n	y	y	n	y
1896	1.1399242493951800	483.4295911181670	0.3976630774753040	0.5070592830764730	8.818007389631330	31.7347883867611	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1897	0.2111087878831400	517.427994454479	2.4299359339296400	0.930222310387387	24.69220335202350	18.078110636205600	german	mono	cooled	y	y	y	y	y	y	y	n
1898	1.345747969083030	510.24821534442500	2.108337989677110	0.7329454162201360	17.407875414577600	30.090929545738100	german	colored	cooled	y	y	y	y	y	y	y	n
1899	1.7944743937453900	132.7495846062200	2.0791741882736900	0.638039092651838	14.374926116684100	31.972726714838700	german	mono	cooled	y	y	y	y	y	y	y	y
1900	2.5694557384475700	313.02726924265000	2.2176436332251000	0.9909600342906350	15.79155634969400	14.040221779719200	german	mono	cooled	y	n	y	y	y	n	y	y
